,0,1,2
16455,CCI,ATR,Disparity20
16456,CCI,ATR,Disparity60
16457,CCI,ATR,ADX
16458,CCI,ATR,ADOSC
16459,CCI,ATR,Volume_OSC
16460,CCI,ATR,upperband
16461,CCI,ATR,middleband
16462,CCI,ATR,lowerband
16463,CCI,UpDI,DownDI
16464,CCI,UpDI,MFI
16465,CCI,UpDI,Momentum
16466,CCI,UpDI,Sonar
16467,CCI,UpDI,Sonar_sig5
16468,CCI,UpDI,STDEV
16469,CCI,UpDI,Sigma
16470,CCI,UpDI,TRIX
16471,CCI,UpDI,VR
16472,CCI,UpDI,WILLR
16473,CCI,UpDI,Psy
16474,CCI,UpDI,Disparity20
16475,CCI,UpDI,Disparity60
16476,CCI,UpDI,ADX
16477,CCI,UpDI,ADOSC
16478,CCI,UpDI,Volume_OSC
16479,CCI,UpDI,upperband
16480,CCI,UpDI,middleband
16481,CCI,UpDI,lowerband
16482,CCI,DownDI,MFI
16483,CCI,DownDI,Momentum
16484,CCI,DownDI,Sonar
16485,CCI,DownDI,Sonar_sig5
16486,CCI,DownDI,STDEV
16487,CCI,DownDI,Sigma
16488,CCI,DownDI,TRIX
16489,CCI,DownDI,VR
16490,CCI,DownDI,WILLR
16491,CCI,DownDI,Psy
16492,CCI,DownDI,Disparity20
16493,CCI,DownDI,Disparity60
16494,CCI,DownDI,ADX
16495,CCI,DownDI,ADOSC
16496,CCI,DownDI,Volume_OSC
16497,CCI,DownDI,upperband
16498,CCI,DownDI,middleband
16499,CCI,DownDI,lowerband
16500,CCI,MFI,Momentum
16501,CCI,MFI,Sonar
16502,CCI,MFI,Sonar_sig5
16503,CCI,MFI,STDEV
16504,CCI,MFI,Sigma
16505,CCI,MFI,TRIX
16506,CCI,MFI,VR
16507,CCI,MFI,WILLR
16508,CCI,MFI,Psy
16509,CCI,MFI,Disparity20
16510,CCI,MFI,Disparity60
16511,CCI,MFI,ADX
16512,CCI,MFI,ADOSC
16513,CCI,MFI,Volume_OSC
16514,CCI,MFI,upperband
16515,CCI,MFI,middleband
16516,CCI,MFI,lowerband
16517,CCI,Momentum,Sonar
16518,CCI,Momentum,Sonar_sig5
16519,CCI,Momentum,STDEV
16520,CCI,Momentum,Sigma
16521,CCI,Momentum,TRIX
16522,CCI,Momentum,VR
16523,CCI,Momentum,WILLR
16524,CCI,Momentum,Psy
16525,CCI,Momentum,Disparity20
16526,CCI,Momentum,Disparity60
16527,CCI,Momentum,ADX
16528,CCI,Momentum,ADOSC
16529,CCI,Momentum,Volume_OSC
16530,CCI,Momentum,upperband
16531,CCI,Momentum,middleband
16532,CCI,Momentum,lowerband
16533,CCI,Sonar,Sonar_sig5
16534,CCI,Sonar,STDEV
16535,CCI,Sonar,Sigma
16536,CCI,Sonar,TRIX
16537,CCI,Sonar,VR
16538,CCI,Sonar,WILLR
16539,CCI,Sonar,Psy
16540,CCI,Sonar,Disparity20
16541,CCI,Sonar,Disparity60
16542,CCI,Sonar,ADX
16543,CCI,Sonar,ADOSC
16544,CCI,Sonar,Volume_OSC
16545,CCI,Sonar,upperband
16546,CCI,Sonar,middleband
16547,CCI,Sonar,lowerband
16548,CCI,Sonar_sig5,STDEV
16549,CCI,Sonar_sig5,Sigma
16550,CCI,Sonar_sig5,TRIX
16551,CCI,Sonar_sig5,VR
16552,CCI,Sonar_sig5,WILLR
16553,CCI,Sonar_sig5,Psy
16554,CCI,Sonar_sig5,Disparity20
16555,CCI,Sonar_sig5,Disparity60
16556,CCI,Sonar_sig5,ADX
16557,CCI,Sonar_sig5,ADOSC
16558,CCI,Sonar_sig5,Volume_OSC
16559,CCI,Sonar_sig5,upperband
16560,CCI,Sonar_sig5,middleband
16561,CCI,Sonar_sig5,lowerband
16562,CCI,STDEV,Sigma
16563,CCI,STDEV,TRIX
16564,CCI,STDEV,VR
16565,CCI,STDEV,WILLR
16566,CCI,STDEV,Psy
16567,CCI,STDEV,Disparity20
16568,CCI,STDEV,Disparity60
16569,CCI,STDEV,ADX
16570,CCI,STDEV,ADOSC
16571,CCI,STDEV,Volume_OSC
16572,CCI,STDEV,upperband
16573,CCI,STDEV,middleband
16574,CCI,STDEV,lowerband
16575,CCI,Sigma,TRIX
16576,CCI,Sigma,VR
16577,CCI,Sigma,WILLR
16578,CCI,Sigma,Psy
16579,CCI,Sigma,Disparity20
16580,CCI,Sigma,Disparity60
16581,CCI,Sigma,ADX
16582,CCI,Sigma,ADOSC
16583,CCI,Sigma,Volume_OSC
16584,CCI,Sigma,upperband
16585,CCI,Sigma,middleband
16586,CCI,Sigma,lowerband
16587,CCI,TRIX,VR
16588,CCI,TRIX,WILLR
16589,CCI,TRIX,Psy
16590,CCI,TRIX,Disparity20
16591,CCI,TRIX,Disparity60
16592,CCI,TRIX,ADX
16593,CCI,TRIX,ADOSC
16594,CCI,TRIX,Volume_OSC
16595,CCI,TRIX,upperband
16596,CCI,TRIX,middleband
16597,CCI,TRIX,lowerband
16598,CCI,VR,WILLR
16599,CCI,VR,Psy
16600,CCI,VR,Disparity20
16601,CCI,VR,Disparity60
16602,CCI,VR,ADX
16603,CCI,VR,ADOSC
16604,CCI,VR,Volume_OSC
16605,CCI,VR,upperband
16606,CCI,VR,middleband
16607,CCI,VR,lowerband
16608,CCI,WILLR,Psy
16609,CCI,WILLR,Disparity20
16610,CCI,WILLR,Disparity60
16611,CCI,WILLR,ADX
16612,CCI,WILLR,ADOSC
16613,CCI,WILLR,Volume_OSC
16614,CCI,WILLR,upperband
16615,CCI,WILLR,middleband
16616,CCI,WILLR,lowerband
16617,CCI,Psy,Disparity20
16618,CCI,Psy,Disparity60
16619,CCI,Psy,ADX
16620,CCI,Psy,ADOSC
16621,CCI,Psy,Volume_OSC
16622,CCI,Psy,upperband
16623,CCI,Psy,middleband
16624,CCI,Psy,lowerband
16625,CCI,Disparity20,Disparity60
16626,CCI,Disparity20,ADX
16627,CCI,Disparity20,ADOSC
16628,CCI,Disparity20,Volume_OSC
16629,CCI,Disparity20,upperband
16630,CCI,Disparity20,middleband
16631,CCI,Disparity20,lowerband
16632,CCI,Disparity60,ADX
16633,CCI,Disparity60,ADOSC
16634,CCI,Disparity60,Volume_OSC
16635,CCI,Disparity60,upperband
16636,CCI,Disparity60,middleband
16637,CCI,Disparity60,lowerband
16638,CCI,ADX,ADOSC
16639,CCI,ADX,Volume_OSC
16640,CCI,ADX,upperband
16641,CCI,ADX,middleband
16642,CCI,ADX,lowerband
16643,CCI,ADOSC,Volume_OSC
16644,CCI,ADOSC,upperband
16645,CCI,ADOSC,middleband
16646,CCI,ADOSC,lowerband
16647,CCI,Volume_OSC,upperband
16648,CCI,Volume_OSC,middleband
16649,CCI,Volume_OSC,lowerband
16650,CCI,upperband,middleband
16651,CCI,upperband,lowerband
16652,CCI,middleband,lowerband
16653,A_Ratio,B_Ratio,ATR
16654,A_Ratio,B_Ratio,UpDI
16655,A_Ratio,B_Ratio,DownDI
16656,A_Ratio,B_Ratio,MFI
16657,A_Ratio,B_Ratio,Momentum
16658,A_Ratio,B_Ratio,Sonar
16659,A_Ratio,B_Ratio,Sonar_sig5
16660,A_Ratio,B_Ratio,STDEV
16661,A_Ratio,B_Ratio,Sigma
16662,A_Ratio,B_Ratio,TRIX
16663,A_Ratio,B_Ratio,VR
16664,A_Ratio,B_Ratio,WILLR
16665,A_Ratio,B_Ratio,Psy
16666,A_Ratio,B_Ratio,Disparity20
16667,A_Ratio,B_Ratio,Disparity60
16668,A_Ratio,B_Ratio,ADX
16669,A_Ratio,B_Ratio,ADOSC
16670,A_Ratio,B_Ratio,Volume_OSC
16671,A_Ratio,B_Ratio,upperband
16672,A_Ratio,B_Ratio,middleband
16673,A_Ratio,B_Ratio,lowerband
16674,A_Ratio,ATR,UpDI
16675,A_Ratio,ATR,DownDI
16676,A_Ratio,ATR,MFI
16677,A_Ratio,ATR,Momentum
16678,A_Ratio,ATR,Sonar
16679,A_Ratio,ATR,Sonar_sig5
16680,A_Ratio,ATR,STDEV
16681,A_Ratio,ATR,Sigma
16682,A_Ratio,ATR,TRIX
16683,A_Ratio,ATR,VR
16684,A_Ratio,ATR,WILLR
16685,A_Ratio,ATR,Psy
16686,A_Ratio,ATR,Disparity20
16687,A_Ratio,ATR,Disparity60
16688,A_Ratio,ATR,ADX
16689,A_Ratio,ATR,ADOSC
16690,A_Ratio,ATR,Volume_OSC
16691,A_Ratio,ATR,upperband
16692,A_Ratio,ATR,middleband
16693,A_Ratio,ATR,lowerband
16694,A_Ratio,UpDI,DownDI
16695,A_Ratio,UpDI,MFI
16696,A_Ratio,UpDI,Momentum
16697,A_Ratio,UpDI,Sonar
16698,A_Ratio,UpDI,Sonar_sig5
16699,A_Ratio,UpDI,STDEV
16700,A_Ratio,UpDI,Sigma
16701,A_Ratio,UpDI,TRIX
16702,A_Ratio,UpDI,VR
16703,A_Ratio,UpDI,WILLR
16704,A_Ratio,UpDI,Psy
16705,A_Ratio,UpDI,Disparity20
16706,A_Ratio,UpDI,Disparity60
16707,A_Ratio,UpDI,ADX
16708,A_Ratio,UpDI,ADOSC
16709,A_Ratio,UpDI,Volume_OSC
16710,A_Ratio,UpDI,upperband
16711,A_Ratio,UpDI,middleband
16712,A_Ratio,UpDI,lowerband
16713,A_Ratio,DownDI,MFI
16714,A_Ratio,DownDI,Momentum
16715,A_Ratio,DownDI,Sonar
16716,A_Ratio,DownDI,Sonar_sig5
16717,A_Ratio,DownDI,STDEV
16718,A_Ratio,DownDI,Sigma
16719,A_Ratio,DownDI,TRIX
16720,A_Ratio,DownDI,VR
16721,A_Ratio,DownDI,WILLR
16722,A_Ratio,DownDI,Psy
16723,A_Ratio,DownDI,Disparity20
16724,A_Ratio,DownDI,Disparity60
16725,A_Ratio,DownDI,ADX
16726,A_Ratio,DownDI,ADOSC
16727,A_Ratio,DownDI,Volume_OSC
16728,A_Ratio,DownDI,upperband
16729,A_Ratio,DownDI,middleband
16730,A_Ratio,DownDI,lowerband
16731,A_Ratio,MFI,Momentum
16732,A_Ratio,MFI,Sonar
16733,A_Ratio,MFI,Sonar_sig5
16734,A_Ratio,MFI,STDEV
16735,A_Ratio,MFI,Sigma
16736,A_Ratio,MFI,TRIX
16737,A_Ratio,MFI,VR
16738,A_Ratio,MFI,WILLR
16739,A_Ratio,MFI,Psy
16740,A_Ratio,MFI,Disparity20
16741,A_Ratio,MFI,Disparity60
16742,A_Ratio,MFI,ADX
16743,A_Ratio,MFI,ADOSC
16744,A_Ratio,MFI,Volume_OSC
16745,A_Ratio,MFI,upperband
16746,A_Ratio,MFI,middleband
16747,A_Ratio,MFI,lowerband
16748,A_Ratio,Momentum,Sonar
16749,A_Ratio,Momentum,Sonar_sig5
16750,A_Ratio,Momentum,STDEV
16751,A_Ratio,Momentum,Sigma
16752,A_Ratio,Momentum,TRIX
16753,A_Ratio,Momentum,VR
16754,A_Ratio,Momentum,WILLR
16755,A_Ratio,Momentum,Psy
16756,A_Ratio,Momentum,Disparity20
16757,A_Ratio,Momentum,Disparity60
16758,A_Ratio,Momentum,ADX
16759,A_Ratio,Momentum,ADOSC
16760,A_Ratio,Momentum,Volume_OSC
16761,A_Ratio,Momentum,upperband
16762,A_Ratio,Momentum,middleband
16763,A_Ratio,Momentum,lowerband
16764,A_Ratio,Sonar,Sonar_sig5
16765,A_Ratio,Sonar,STDEV
16766,A_Ratio,Sonar,Sigma
16767,A_Ratio,Sonar,TRIX
16768,A_Ratio,Sonar,VR
16769,A_Ratio,Sonar,WILLR
16770,A_Ratio,Sonar,Psy
16771,A_Ratio,Sonar,Disparity20
16772,A_Ratio,Sonar,Disparity60
16773,A_Ratio,Sonar,ADX
16774,A_Ratio,Sonar,ADOSC
16775,A_Ratio,Sonar,Volume_OSC
16776,A_Ratio,Sonar,upperband
16777,A_Ratio,Sonar,middleband
16778,A_Ratio,Sonar,lowerband
16779,A_Ratio,Sonar_sig5,STDEV
16780,A_Ratio,Sonar_sig5,Sigma
16781,A_Ratio,Sonar_sig5,TRIX
16782,A_Ratio,Sonar_sig5,VR
16783,A_Ratio,Sonar_sig5,WILLR
16784,A_Ratio,Sonar_sig5,Psy
16785,A_Ratio,Sonar_sig5,Disparity20
16786,A_Ratio,Sonar_sig5,Disparity60
16787,A_Ratio,Sonar_sig5,ADX
16788,A_Ratio,Sonar_sig5,ADOSC
16789,A_Ratio,Sonar_sig5,Volume_OSC
16790,A_Ratio,Sonar_sig5,upperband
16791,A_Ratio,Sonar_sig5,middleband
16792,A_Ratio,Sonar_sig5,lowerband
16793,A_Ratio,STDEV,Sigma
16794,A_Ratio,STDEV,TRIX
16795,A_Ratio,STDEV,VR
16796,A_Ratio,STDEV,WILLR
16797,A_Ratio,STDEV,Psy
16798,A_Ratio,STDEV,Disparity20
16799,A_Ratio,STDEV,Disparity60
16800,A_Ratio,STDEV,ADX
16801,A_Ratio,STDEV,ADOSC
16802,A_Ratio,STDEV,Volume_OSC
16803,A_Ratio,STDEV,upperband
16804,A_Ratio,STDEV,middleband
16805,A_Ratio,STDEV,lowerband
16806,A_Ratio,Sigma,TRIX
16807,A_Ratio,Sigma,VR
16808,A_Ratio,Sigma,WILLR
16809,A_Ratio,Sigma,Psy
16810,A_Ratio,Sigma,Disparity20
16811,A_Ratio,Sigma,Disparity60
16812,A_Ratio,Sigma,ADX
16813,A_Ratio,Sigma,ADOSC
16814,A_Ratio,Sigma,Volume_OSC
16815,A_Ratio,Sigma,upperband
16816,A_Ratio,Sigma,middleband
16817,A_Ratio,Sigma,lowerband
16818,A_Ratio,TRIX,VR
16819,A_Ratio,TRIX,WILLR
16820,A_Ratio,TRIX,Psy
16821,A_Ratio,TRIX,Disparity20
16822,A_Ratio,TRIX,Disparity60
16823,A_Ratio,TRIX,ADX
16824,A_Ratio,TRIX,ADOSC
16825,A_Ratio,TRIX,Volume_OSC
16826,A_Ratio,TRIX,upperband
16827,A_Ratio,TRIX,middleband
16828,A_Ratio,TRIX,lowerband
16829,A_Ratio,VR,WILLR
16830,A_Ratio,VR,Psy
16831,A_Ratio,VR,Disparity20
16832,A_Ratio,VR,Disparity60
16833,A_Ratio,VR,ADX
16834,A_Ratio,VR,ADOSC
16835,A_Ratio,VR,Volume_OSC
16836,A_Ratio,VR,upperband
16837,A_Ratio,VR,middleband
16838,A_Ratio,VR,lowerband
16839,A_Ratio,WILLR,Psy
16840,A_Ratio,WILLR,Disparity20
16841,A_Ratio,WILLR,Disparity60
16842,A_Ratio,WILLR,ADX
16843,A_Ratio,WILLR,ADOSC
16844,A_Ratio,WILLR,Volume_OSC
16845,A_Ratio,WILLR,upperband
16846,A_Ratio,WILLR,middleband
16847,A_Ratio,WILLR,lowerband
16848,A_Ratio,Psy,Disparity20
16849,A_Ratio,Psy,Disparity60
16850,A_Ratio,Psy,ADX
16851,A_Ratio,Psy,ADOSC
16852,A_Ratio,Psy,Volume_OSC
16853,A_Ratio,Psy,upperband
16854,A_Ratio,Psy,middleband
16855,A_Ratio,Psy,lowerband
16856,A_Ratio,Disparity20,Disparity60
16857,A_Ratio,Disparity20,ADX
16858,A_Ratio,Disparity20,ADOSC
16859,A_Ratio,Disparity20,Volume_OSC
16860,A_Ratio,Disparity20,upperband
16861,A_Ratio,Disparity20,middleband
16862,A_Ratio,Disparity20,lowerband
16863,A_Ratio,Disparity60,ADX
16864,A_Ratio,Disparity60,ADOSC
16865,A_Ratio,Disparity60,Volume_OSC
16866,A_Ratio,Disparity60,upperband
16867,A_Ratio,Disparity60,middleband
16868,A_Ratio,Disparity60,lowerband
16869,A_Ratio,ADX,ADOSC
16870,A_Ratio,ADX,Volume_OSC
16871,A_Ratio,ADX,upperband
16872,A_Ratio,ADX,middleband
16873,A_Ratio,ADX,lowerband
16874,A_Ratio,ADOSC,Volume_OSC
16875,A_Ratio,ADOSC,upperband
16876,A_Ratio,ADOSC,middleband
16877,A_Ratio,ADOSC,lowerband
16878,A_Ratio,Volume_OSC,upperband
16879,A_Ratio,Volume_OSC,middleband
16880,A_Ratio,Volume_OSC,lowerband
16881,A_Ratio,upperband,middleband
16882,A_Ratio,upperband,lowerband
16883,A_Ratio,middleband,lowerband
16884,B_Ratio,ATR,UpDI
16885,B_Ratio,ATR,DownDI
16886,B_Ratio,ATR,MFI
16887,B_Ratio,ATR,Momentum
16888,B_Ratio,ATR,Sonar
16889,B_Ratio,ATR,Sonar_sig5
16890,B_Ratio,ATR,STDEV
16891,B_Ratio,ATR,Sigma
16892,B_Ratio,ATR,TRIX
16893,B_Ratio,ATR,VR
16894,B_Ratio,ATR,WILLR
16895,B_Ratio,ATR,Psy
16896,B_Ratio,ATR,Disparity20
16897,B_Ratio,ATR,Disparity60
16898,B_Ratio,ATR,ADX
16899,B_Ratio,ATR,ADOSC
16900,B_Ratio,ATR,Volume_OSC
16901,B_Ratio,ATR,upperband
16902,B_Ratio,ATR,middleband
16903,B_Ratio,ATR,lowerband
16904,B_Ratio,UpDI,DownDI
16905,B_Ratio,UpDI,MFI
16906,B_Ratio,UpDI,Momentum
16907,B_Ratio,UpDI,Sonar
16908,B_Ratio,UpDI,Sonar_sig5
16909,B_Ratio,UpDI,STDEV
16910,B_Ratio,UpDI,Sigma
16911,B_Ratio,UpDI,TRIX
16912,B_Ratio,UpDI,VR
16913,B_Ratio,UpDI,WILLR
16914,B_Ratio,UpDI,Psy
16915,B_Ratio,UpDI,Disparity20
16916,B_Ratio,UpDI,Disparity60
16917,B_Ratio,UpDI,ADX
16918,B_Ratio,UpDI,ADOSC
16919,B_Ratio,UpDI,Volume_OSC
16920,B_Ratio,UpDI,upperband
16921,B_Ratio,UpDI,middleband
16922,B_Ratio,UpDI,lowerband
16923,B_Ratio,DownDI,MFI
16924,B_Ratio,DownDI,Momentum
16925,B_Ratio,DownDI,Sonar
16926,B_Ratio,DownDI,Sonar_sig5
16927,B_Ratio,DownDI,STDEV
16928,B_Ratio,DownDI,Sigma
16929,B_Ratio,DownDI,TRIX
16930,B_Ratio,DownDI,VR
16931,B_Ratio,DownDI,WILLR
16932,B_Ratio,DownDI,Psy
16933,B_Ratio,DownDI,Disparity20
16934,B_Ratio,DownDI,Disparity60
16935,B_Ratio,DownDI,ADX
16936,B_Ratio,DownDI,ADOSC
16937,B_Ratio,DownDI,Volume_OSC
16938,B_Ratio,DownDI,upperband
16939,B_Ratio,DownDI,middleband
16940,B_Ratio,DownDI,lowerband
16941,B_Ratio,MFI,Momentum
16942,B_Ratio,MFI,Sonar
16943,B_Ratio,MFI,Sonar_sig5
16944,B_Ratio,MFI,STDEV
16945,B_Ratio,MFI,Sigma
16946,B_Ratio,MFI,TRIX
16947,B_Ratio,MFI,VR
16948,B_Ratio,MFI,WILLR
16949,B_Ratio,MFI,Psy
16950,B_Ratio,MFI,Disparity20
16951,B_Ratio,MFI,Disparity60
16952,B_Ratio,MFI,ADX
16953,B_Ratio,MFI,ADOSC
16954,B_Ratio,MFI,Volume_OSC
16955,B_Ratio,MFI,upperband
16956,B_Ratio,MFI,middleband
16957,B_Ratio,MFI,lowerband
16958,B_Ratio,Momentum,Sonar
16959,B_Ratio,Momentum,Sonar_sig5
16960,B_Ratio,Momentum,STDEV
16961,B_Ratio,Momentum,Sigma
16962,B_Ratio,Momentum,TRIX
16963,B_Ratio,Momentum,VR
16964,B_Ratio,Momentum,WILLR
16965,B_Ratio,Momentum,Psy
16966,B_Ratio,Momentum,Disparity20
16967,B_Ratio,Momentum,Disparity60
16968,B_Ratio,Momentum,ADX
16969,B_Ratio,Momentum,ADOSC
16970,B_Ratio,Momentum,Volume_OSC
16971,B_Ratio,Momentum,upperband
16972,B_Ratio,Momentum,middleband
16973,B_Ratio,Momentum,lowerband
16974,B_Ratio,Sonar,Sonar_sig5
16975,B_Ratio,Sonar,STDEV
16976,B_Ratio,Sonar,Sigma
16977,B_Ratio,Sonar,TRIX
16978,B_Ratio,Sonar,VR
16979,B_Ratio,Sonar,WILLR
16980,B_Ratio,Sonar,Psy
16981,B_Ratio,Sonar,Disparity20
16982,B_Ratio,Sonar,Disparity60
16983,B_Ratio,Sonar,ADX
16984,B_Ratio,Sonar,ADOSC
16985,B_Ratio,Sonar,Volume_OSC
16986,B_Ratio,Sonar,upperband
16987,B_Ratio,Sonar,middleband
16988,B_Ratio,Sonar,lowerband
16989,B_Ratio,Sonar_sig5,STDEV
16990,B_Ratio,Sonar_sig5,Sigma
16991,B_Ratio,Sonar_sig5,TRIX
16992,B_Ratio,Sonar_sig5,VR
16993,B_Ratio,Sonar_sig5,WILLR
16994,B_Ratio,Sonar_sig5,Psy
16995,B_Ratio,Sonar_sig5,Disparity20
16996,B_Ratio,Sonar_sig5,Disparity60
16997,B_Ratio,Sonar_sig5,ADX
16998,B_Ratio,Sonar_sig5,ADOSC
16999,B_Ratio,Sonar_sig5,Volume_OSC
17000,B_Ratio,Sonar_sig5,upperband
17001,B_Ratio,Sonar_sig5,middleband
17002,B_Ratio,Sonar_sig5,lowerband
17003,B_Ratio,STDEV,Sigma
17004,B_Ratio,STDEV,TRIX
17005,B_Ratio,STDEV,VR
17006,B_Ratio,STDEV,WILLR
17007,B_Ratio,STDEV,Psy
17008,B_Ratio,STDEV,Disparity20
17009,B_Ratio,STDEV,Disparity60
17010,B_Ratio,STDEV,ADX
17011,B_Ratio,STDEV,ADOSC
17012,B_Ratio,STDEV,Volume_OSC
17013,B_Ratio,STDEV,upperband
17014,B_Ratio,STDEV,middleband
17015,B_Ratio,STDEV,lowerband
17016,B_Ratio,Sigma,TRIX
17017,B_Ratio,Sigma,VR
17018,B_Ratio,Sigma,WILLR
17019,B_Ratio,Sigma,Psy
17020,B_Ratio,Sigma,Disparity20
17021,B_Ratio,Sigma,Disparity60
17022,B_Ratio,Sigma,ADX
17023,B_Ratio,Sigma,ADOSC
17024,B_Ratio,Sigma,Volume_OSC
17025,B_Ratio,Sigma,upperband
17026,B_Ratio,Sigma,middleband
17027,B_Ratio,Sigma,lowerband
17028,B_Ratio,TRIX,VR
17029,B_Ratio,TRIX,WILLR
17030,B_Ratio,TRIX,Psy
17031,B_Ratio,TRIX,Disparity20
17032,B_Ratio,TRIX,Disparity60
17033,B_Ratio,TRIX,ADX
17034,B_Ratio,TRIX,ADOSC
17035,B_Ratio,TRIX,Volume_OSC
17036,B_Ratio,TRIX,upperband
17037,B_Ratio,TRIX,middleband
17038,B_Ratio,TRIX,lowerband
17039,B_Ratio,VR,WILLR
17040,B_Ratio,VR,Psy
17041,B_Ratio,VR,Disparity20
17042,B_Ratio,VR,Disparity60
17043,B_Ratio,VR,ADX
17044,B_Ratio,VR,ADOSC
17045,B_Ratio,VR,Volume_OSC
17046,B_Ratio,VR,upperband
17047,B_Ratio,VR,middleband
17048,B_Ratio,VR,lowerband
17049,B_Ratio,WILLR,Psy
17050,B_Ratio,WILLR,Disparity20
17051,B_Ratio,WILLR,Disparity60
17052,B_Ratio,WILLR,ADX
17053,B_Ratio,WILLR,ADOSC
17054,B_Ratio,WILLR,Volume_OSC
17055,B_Ratio,WILLR,upperband
17056,B_Ratio,WILLR,middleband
17057,B_Ratio,WILLR,lowerband
17058,B_Ratio,Psy,Disparity20
17059,B_Ratio,Psy,Disparity60
17060,B_Ratio,Psy,ADX
17061,B_Ratio,Psy,ADOSC
17062,B_Ratio,Psy,Volume_OSC
17063,B_Ratio,Psy,upperband
17064,B_Ratio,Psy,middleband
17065,B_Ratio,Psy,lowerband
17066,B_Ratio,Disparity20,Disparity60
17067,B_Ratio,Disparity20,ADX
17068,B_Ratio,Disparity20,ADOSC
17069,B_Ratio,Disparity20,Volume_OSC
17070,B_Ratio,Disparity20,upperband
17071,B_Ratio,Disparity20,middleband
17072,B_Ratio,Disparity20,lowerband
17073,B_Ratio,Disparity60,ADX
17074,B_Ratio,Disparity60,ADOSC
17075,B_Ratio,Disparity60,Volume_OSC
17076,B_Ratio,Disparity60,upperband
17077,B_Ratio,Disparity60,middleband
17078,B_Ratio,Disparity60,lowerband
17079,B_Ratio,ADX,ADOSC
17080,B_Ratio,ADX,Volume_OSC
17081,B_Ratio,ADX,upperband
17082,B_Ratio,ADX,middleband
17083,B_Ratio,ADX,lowerband
17084,B_Ratio,ADOSC,Volume_OSC
17085,B_Ratio,ADOSC,upperband
17086,B_Ratio,ADOSC,middleband
17087,B_Ratio,ADOSC,lowerband
17088,B_Ratio,Volume_OSC,upperband
17089,B_Ratio,Volume_OSC,middleband
17090,B_Ratio,Volume_OSC,lowerband
17091,B_Ratio,upperband,middleband
17092,B_Ratio,upperband,lowerband
17093,B_Ratio,middleband,lowerband
17094,ATR,UpDI,DownDI
17095,ATR,UpDI,MFI
17096,ATR,UpDI,Momentum
17097,ATR,UpDI,Sonar
17098,ATR,UpDI,Sonar_sig5
17099,ATR,UpDI,STDEV
17100,ATR,UpDI,Sigma
17101,ATR,UpDI,TRIX
17102,ATR,UpDI,VR
17103,ATR,UpDI,WILLR
17104,ATR,UpDI,Psy
17105,ATR,UpDI,Disparity20
17106,ATR,UpDI,Disparity60
17107,ATR,UpDI,ADX
17108,ATR,UpDI,ADOSC
17109,ATR,UpDI,Volume_OSC
17110,ATR,UpDI,upperband
17111,ATR,UpDI,middleband
17112,ATR,UpDI,lowerband
17113,ATR,DownDI,MFI
17114,ATR,DownDI,Momentum
17115,ATR,DownDI,Sonar
17116,ATR,DownDI,Sonar_sig5
17117,ATR,DownDI,STDEV
17118,ATR,DownDI,Sigma
17119,ATR,DownDI,TRIX
17120,ATR,DownDI,VR
17121,ATR,DownDI,WILLR
17122,ATR,DownDI,Psy
17123,ATR,DownDI,Disparity20
17124,ATR,DownDI,Disparity60
17125,ATR,DownDI,ADX
17126,ATR,DownDI,ADOSC
17127,ATR,DownDI,Volume_OSC
17128,ATR,DownDI,upperband
17129,ATR,DownDI,middleband
17130,ATR,DownDI,lowerband
17131,ATR,MFI,Momentum
17132,ATR,MFI,Sonar
17133,ATR,MFI,Sonar_sig5
17134,ATR,MFI,STDEV
17135,ATR,MFI,Sigma
17136,ATR,MFI,TRIX
17137,ATR,MFI,VR
17138,ATR,MFI,WILLR
17139,ATR,MFI,Psy
17140,ATR,MFI,Disparity20
17141,ATR,MFI,Disparity60
17142,ATR,MFI,ADX
17143,ATR,MFI,ADOSC
17144,ATR,MFI,Volume_OSC
17145,ATR,MFI,upperband
17146,ATR,MFI,middleband
17147,ATR,MFI,lowerband
17148,ATR,Momentum,Sonar
17149,ATR,Momentum,Sonar_sig5
17150,ATR,Momentum,STDEV
17151,ATR,Momentum,Sigma
17152,ATR,Momentum,TRIX
17153,ATR,Momentum,VR
17154,ATR,Momentum,WILLR
17155,ATR,Momentum,Psy
17156,ATR,Momentum,Disparity20
17157,ATR,Momentum,Disparity60
17158,ATR,Momentum,ADX
17159,ATR,Momentum,ADOSC
17160,ATR,Momentum,Volume_OSC
17161,ATR,Momentum,upperband
17162,ATR,Momentum,middleband
17163,ATR,Momentum,lowerband
17164,ATR,Sonar,Sonar_sig5
17165,ATR,Sonar,STDEV
17166,ATR,Sonar,Sigma
17167,ATR,Sonar,TRIX
17168,ATR,Sonar,VR
17169,ATR,Sonar,WILLR
17170,ATR,Sonar,Psy
17171,ATR,Sonar,Disparity20
17172,ATR,Sonar,Disparity60
17173,ATR,Sonar,ADX
17174,ATR,Sonar,ADOSC
17175,ATR,Sonar,Volume_OSC
17176,ATR,Sonar,upperband
17177,ATR,Sonar,middleband
17178,ATR,Sonar,lowerband
17179,ATR,Sonar_sig5,STDEV
17180,ATR,Sonar_sig5,Sigma
17181,ATR,Sonar_sig5,TRIX
17182,ATR,Sonar_sig5,VR
17183,ATR,Sonar_sig5,WILLR
17184,ATR,Sonar_sig5,Psy
17185,ATR,Sonar_sig5,Disparity20
17186,ATR,Sonar_sig5,Disparity60
